"pitches","player_id","player_name","game_date","game_pk","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp"
142,"COL","COL","2020-08-14",631516,142,100,0.2,0.167,0.263,0.367,0.28,0.307,0.224,6,30,85.1,5.9,2318,89.4,89.69,20,60,82,0.29999999999999716,6.14,121,161,115,149,304,336,310,"1.3","-1.3"
142,"COL","COL","2020-09-07",631084,142,100,0.2,0.033,0.273,0.233,0.262,0.327,0.252,6,30,81.1,8,2357,89.2,89.63,15,60,82,0.3999999999999915,6.58,114,153,113,146,296,327,299,"1.7","-1.7"
142,"LAA","LAA","2020-08-16",631364,142,100,0.278,0.361,0.286,0.639,0.386,0.426,0.302,10,36,90.9,15.1,2276,86.3,86.01,17,68,74,-0.29999999999999716,6.05,111,149,122,159,306,327,311,"-4.9","4.9"
142,"LAA","LAA","2020-08-30",631371,142,100,0.229,0.086,0.292,0.314,0.246,0.292,0.252,8,35,89.7,21.3,2192,90.6,89.51,20,69,73,-1.0999999999999943,5.56,120,154,112,149,291,318,300,"2.9","-2.9"
142,"HOU","HOU","2020-09-12",631331,142,100,0.294,0.294,0.4,0.588,0.364,0.337,0.232,10,34,93.7,13.4,2510,88.7,88.37,18,60,82,-0.29999999999999716,6.05,115,156,124,151,290,320,311,"-0.6","0.6"
142,"SEA","SEA","2020-08-06",631042,142,100,0.212,0.242,0.2,0.455,0.324,0.294,0.215,7,33,87.5,20.9,2139,89.2,88.77,11,59,83,-0.4000000000000057,6.07,110,152,119,146,295,311,282,"-1.2","1.2"
142,"SEA","SEA","2020-09-14",631054,142,100,0.344,0.25,0.321,0.594,0.443,0.408,0.293,11,32,88.6,22.3,2250,88.3,87.86,6,69,73,-0.3999999999999915,6.12,110,153,118,147,279,318,295,"-4.1","4.1"
142,"BOS","BOS","2020-09-20",631635,142,100,0.107,0.143,0.118,0.25,0.245,0.314,0.179,3,28,89.1,6.9,2130,87.5,87.73,21,62,80,0.20000000000000284,6.51,109,147,119,149,280,319,298,"2.3","-2.3"
142,"LAA","LAA","2020-09-27",631338,142,100,0.2,0.233,0.19,0.433,0.313,0.375,0.289,6,30,90.9,15.9,2252,86.9,86.94,13,58,84,0,6.06,109,155,123,148,314,317,294,"-1.1","1.1"
142,"MIL","MIL","2020-09-23",631583,142,100,0.194,0.323,0.15,0.516,0.325,0.273,0.176,6,31,83.7,13.4,2218,88.9,89.21,19,68,74,0.29999999999999716,6.43,112,150,126,161,292,320,298,"-1.6","1.6"
142,"LAD","LAD","2020-10-16",635879,142,100,0.226,0.065,0.318,0.29,0.257,0.315,0.234,7,31,92.6,15.5,2418,91.9,91.62,23,74,68,-0.30000000000001137,6.24,109,160,116,148,308,327,292,"2.3","-2.3"
142,"TB","TB","2020-07-31",630592,142,100,0.333,0.306,0.375,0.639,0.421,0.36,0.279,12,36,87.2,5,2269,89.2,85.08,23,74,68,-4.1000000000000085,6.72,106,145,108,142,293,310,285,"-3","3"
142,"BAL","BAL","2020-09-06",631676,142,100,0.125,0.063,0.174,0.188,0.18,0.234,0.185,4,32,85.1,12.1,2360,88.6,88.35,17,58,84,-0.19999999999998863,6.26,109,154,118,149,305,321,299,"4.7","-4.7"
142,"NYY","NYY","2020-09-22",630881,142,100,0.167,0.1,0.211,0.267,0.184,0.279,0.232,5,30,90.2,-0.6,2544,90.9,91.23,19,75,67,0.29999999999999716,6.31,114,152,120,149,294,317,288,"3.3","-3.3"
142,"WSH","WSH","2020-08-11",631243,142,100,0.226,0.097,0.333,0.323,0.266,0.265,0.221,7,31,89,17,2272,90.6,90.55,20,73,69,-0.09999999999999432,6.25,111,151,126,142,288,322,292,"3.3","-3.3"
142,"SF","SF","2020-09-20",631166,142,100,0.156,0,0.185,0.156,0.215,0.287,0.219,5,32,82.7,14.8,2309,87.6,87.4,14,73,69,-0.19999999999998863,6.15,112,155,120,148,297,317,293,"2.5","-2.5"
142,"BAL","BAL","2020-09-23",631637,142,100,0.286,0.171,0.4,0.457,0.36,0.319,0.23,10,35,93.6,8,2245,88,87.86,20,83,59,-0.09999999999999432,6.22,105,145,118,145,281,320,300,"-3.2","3.2"
142,"MIA","MIA","2020-09-25",631191,142,100,0.219,0.063,0.318,0.281,0.281,0.336,0.281,7,32,87.1,7,2330,92.3,91.81,15,65,77,-0.5,6.05,99,154,122,146,310,322,283,"0.9","-0.9"
142,"SF","SF","2020-09-05",631004,142,100,0.194,0.129,0.217,0.323,0.265,0.291,0.22,6,31,88.9,22.5,2204,86.8,86.71,16,60,82,-0.09999999999999432,6.17,108,156,118,147,292,314,300,"2.2","-2.2"
142,"HOU","HOU","2020-07-25",631453,142,100,0.242,0.273,0.318,0.515,0.342,0.306,0.22,8,33,86.2,3.7,2275,88.2,86.96,19,55,87,-1.2000000000000028,6.02,113,155,116,152,276,313,298,"1.4","-1.4"
142,"NYY","NYY","2020-10-09",635920,142,100,0.103,0.207,0.071,0.31,0.232,0.276,0.167,3,29,96.1,14.6,2427,93.1,93.24,22,65,77,0.10000000000000853,6.53,110,149,117,150,294,326,296,"2.4","-2.4"
141,"LAA","LAA","2020-07-27",631168,141,100,0.207,0.138,0.294,0.345,0.268,0.254,0.168,6,29,89.8,21.4,2381,88.4,87.69,25,61,80,-0.7000000000000028,6.07,112,151,130,142,313,332,293,"1.8","-1.8"
141,"DET","DET","2020-08-22",631564,141,100,0.353,0.088,0.429,0.441,0.353,0.316,0.304,12,34,85.8,7,2188,86.4,86.57,14,60,81,0.19999999999998863,6.27,109,150,115,141,280,317,287,"-1.5","1.5"
141,"HOU","HOU","2020-08-19",631522,141,100,0.286,0.029,0.37,0.314,0.308,0.266,0.225,10,35,85.1,-0.7,2390,88.4,88,18,75,66,-0.4000000000000057,6.02,113,154,118,150,315,333,309,"-1.8","1.8"
141,"KC","KC","2020-07-30",631494,141,100,0.242,0.273,0.238,0.515,0.346,0.298,0.204,8,33,86.8,17,2274,90.3,90.75,21,66,75,0.5,6.41,111,160,126,147,307,338,298,"1.2","-1.2"
141,"BAL","BAL","2020-09-20",631672,141,100,0.125,0.094,0.2,0.219,0.179,0.264,0.195,4,32,89.5,0.1,2278,90.3,89.53,26,71,70,-0.7999999999999972,6.08,108,155,116,147,304,322,295,"3.1","-3.1"
141,"NYY","NYY","2020-08-17",631199,141,100,0.229,0.114,0.308,0.343,0.278,0.315,0.278,8,35,82.8,10,2209,88.4,88.51,19,62,79,0.09999999999999432,6.32,109,155,124,149,298,324,281,"0.9","-0.9"
141,"OAK","OAK","2020-07-31",631066,141,100,0.273,0.091,0.36,0.364,0.297,0.268,0.215,9,33,87,9.4,2024,88.6,89.69,13,68,73,1.1000000000000085,6.91,108,143,118,147,290,318,292,"-0.7","0.7"
141,"SF","SF","2020-07-26",631384,141,100,0.206,0.029,0.269,0.235,0.246,0.315,0.226,7,34,89.5,13.5,2268,87.6,86.88,15,56,85,-0.6999999999999886,5.8,107,153,116,148,300,317,293,"4.2","-4.2"
141,"LAD","LAD","2020-10-21",635896,141,100,0.286,0.229,0.296,0.514,0.355,0.331,0.247,10,35,89.7,5.9,2352,90.5,90.42,21,80,61,-0.09999999999999432,6.28,109,162,112,149,306,332,291,"0","0"
141,"DET","DET","2020-08-08",631106,141,100,0.25,0.028,0.3,0.278,0.277,0.318,0.283,9,36,89.5,10.9,2238,90.1,90,16,64,77,-0.09999999999999432,6.16,105,148,115,146,296,319,284,"0.9","-0.9"
141,"PIT","PIT","2020-08-14",631601,141,100,0.324,0.382,0.381,0.706,0.439,0.321,0.243,11,34,91.4,20.6,2403,89,89.63,18,63,78,0.5999999999999943,6.54,112,153,125,148,285,326,297,"-3.7","3.7"
141,"LAA","LAA","2020-09-03",631368,141,100,0.103,0,0.15,0.103,0.13,0.218,0.171,3,29,91.9,9.3,2383,89.1,88.24,20,70,71,-0.8999999999999915,5.87,114,156,121,147,317,323,299,"4.7","-4.7"
141,"PIT","PIT","2020-09-16",631575,141,100,0.179,0.036,0.263,0.214,0.189,0.224,0.206,5,28,85.5,18.7,2487,89.8,89.51,22,68,73,-0.29999999999999716,6.02,110,151,121,146,284,313,295,"2.4","-2.4"
141,"CWS","CWS","2020-09-01",631261,141,100,0.314,0.114,0.407,0.429,0.347,0.296,0.247,11,35,90.8,10.7,2051,84.4,84.61,20,72,69,0.19999999999998863,6.22,107,146,111,147,300,324,301,"1.9","-1.9"
141,"BOS","BOS","2020-07-28",631663,141,100,0.27,0.162,0.333,0.432,0.354,0.34,0.263,10,37,91.8,4.2,2411,87.2,87.36,22,75,66,0.20000000000000284,6.28,108,146,116,145,275,315,294,"-2.8","2.8"
141,"CWS","CWS","2020-07-31",631410,141,100,0.222,0.111,0.25,0.333,0.262,0.297,0.249,8,36,85.5,7,2086,86.3,85.75,17,72,69,-0.5,6.15,111,149,114,150,306,320,307,"2.6","-2.6"
141,"OAK","OAK","2020-09-23",631334,141,100,0.206,0.265,0.167,0.471,0.29,0.367,0.28,7,34,95.4,23.7,1987,88.5,89.65,19,71,70,1.2000000000000028,6.96,111,158,123,151,303,326,307,"0.8","-0.8"
141,"MIL","MIL","2020-08-27",631290,141,100,0.429,0.357,0.409,0.786,0.521,0.404,0.3,12,28,86.6,11.1,2150,87,87.44,7,65,76,0.4000000000000057,6.47,106,150,118,151,297,316,300,"-3","3"
141,"TEX","TEX","2020-09-08",630904,141,100,0.194,0.129,0.238,0.323,0.287,0.257,0.169,6,31,86.3,6.8,2520,90.5,89.99,20,65,76,-0.5,6.33,105,152,112,149,301,318,290,"3.3","-3.3"
141,"TOR","TOR","2020-08-17",631678,141,100,0.167,0.033,0.208,0.2,0.176,0.249,0.242,5,30,81.6,0.3,1971,86.5,87.12,11,69,72,0.5999999999999943,6.7,109,153,119,145,301,317,283,"2.8","-2.8"
141,"MIL","MIL","2020-09-19",631267,141,100,0.133,0,0.267,0.133,0.137,0.153,0.135,4,30,88.1,3,2737,91.7,92.16,29,70,71,0.5,6.5,106,151,115,154,301,315,295,"4.3","-4.3"
141,"LAD","LAD","2020-09-20",631519,141,100,0.294,0,0.435,0.294,0.272,0.326,0.308,10,34,84.7,16.3,2408,90.4,90.65,26,86,55,0.19999999999998863,6.02,111,160,116,149,309,337,307,"-0.7","0.7"
141,"TEX","TEX","2020-09-05",631044,141,100,0.303,0.03,0.357,0.333,0.325,0.337,0.272,10,33,87.1,3.7,2142,88.9,89.63,15,66,75,0.6999999999999886,6.73,107,153,111,148,293,301,286,"-2.6","2.6"
141,"TOR","TOR","2020-08-30",630852,141,100,0.343,0.257,0.4,0.6,0.419,0.327,0.243,12,35,81.5,9.9,2166,89,87.99,13,75,66,-1,6.13,102,147,112,144,279,303,283,"-1.6","1.6"
141,"SF","SF","2020-07-28",631014,141,100,0.156,0.188,0.12,0.344,0.236,0.279,0.222,5,32,88.3,15.8,2372,87.7,88.17,9,61,80,0.5,6.42,109,157,113,148,296,319,288,"0","0"
141,"KC","KC","2020-09-19",631267,141,100,0.154,0.154,0.214,0.308,0.259,0.246,0.158,4,26,87.9,12.8,2241,86.2,86.96,16,64,77,0.7999999999999972,6.77,102,155,123,145,300,317,284,"0.2","-0.2"
141,"NYY","NYY","2020-07-31",631222,141,100,0.167,0.1,0.2,0.267,0.231,0.257,0.191,5,30,82,5,2253,88.2,86.66,20,68,73,-1.5,6.5,113,152,125,152,298,322,280,"2.1","-2.1"
141,"OAK","OAK","2020-08-05",631174,141,100,0.212,0.152,0.3,0.364,0.248,0.253,0.222,7,33,89.8,9.1,1982,86.1,87.1,19,62,79,1,6.91,105,148,119,149,298,328,293,"0.9","-0.9"
141,"COL","COL","2020-08-23",631354,141,100,0.364,0.636,0.2,1,0.562,0.512,0.358,12,33,93,17.2,2148,90,90.01,9,56,85,0,6.15,116,149,128,145,305,324,299,"-6.1","6.1"
141,"CIN","CIN","2020-08-05",631570,141,100,0.154,0,0.211,0.154,0.241,0.247,0.148,4,26,82.2,14.3,2525,88.1,88.4,18,58,83,0.30000000000001137,6.35,111,155,119,148,294,319,284,"2.3","-2.3"
141,"NYM","NYM","2020-08-15",631151,141,100,0.233,0.2,0.286,0.433,0.316,0.315,0.237,7,30,83.8,10.5,2240,88.4,88.34,14,64,77,-0.10000000000000853,6.14,113,155,136,143,294,325,286,"-2","2"
141,"NYM","NYM","2020-09-12",630870,141,100,0.303,0.061,0.417,0.364,0.314,0.277,0.236,10,33,93.3,-4.8,2169,91.7,91.68,19,67,74,0,6.1,113,145,119,144,288,313,289,"1.2","-1.2"
141,"HOU","HOU","2020-10-14",635939,141,100,0.212,0.121,0.286,0.333,0.258,0.202,0.154,7,33,87.6,12.7,2210,87.2,86.8,24,69,72,-0.4000000000000057,6.01,116,152,114,156,291,325,297,"1.2","-1.2"
141,"CIN","CIN","2020-08-25",631302,141,100,0.179,0.036,0.313,0.214,0.236,0.209,0.131,5,28,81.8,10.9,2124,92,90.99,20,63,78,-1,5.71,113,152,122,161,291,317,289,"-0.5","0.5"
141,"TOR","TOR","2020-07-28",630866,141,100,0.133,0.067,0.211,0.2,0.159,0.169,0.144,4,30,85.9,24.3,2135,87.3,87.71,18,62,78,0.4000000000000057,6.46,110,156,113,145,298,317,292,"3.1","-3.1"
141,"MIN","MIN","2020-08-21",631409,141,100,0.294,0.206,0.333,0.5,0.356,0.285,0.217,10,34,82.6,16.1,2143,89,89,14,70,71,0,6.04,101,146,110,144,315,346,304,"-2.1","2.1"
141,"NYY","NYY","2020-08-18",631200,141,100,0.265,0.294,0.28,0.559,0.349,0.391,0.315,9,34,92.6,10.7,2079,88.5,88.29,19,63,78,-0.20000000000000284,6.13,117,149,128,151,291,322,286,"-1.6","1.6"
141,"SD","SD","2020-09-14",631061,141,100,0.133,0.067,0.25,0.2,0.207,0.297,0.206,4,30,95.9,15.3,2580,91.5,90.7,22,70,71,-0.7999999999999972,5.92,114,152,155,142,291,331,318,"3.1","-3.1"
141,"OAK","OAK","2020-09-22",631333,141,100,0.333,0.424,0.304,0.758,0.476,0.438,0.322,11,33,88.5,12,2182,90.8,90.5,15,65,76,-0.29999999999999716,5.96,110,152,123,149,302,329,305,"-4.6","4.6"
140,"TB","TB","2020-09-10",630957,140,100,0.235,0.176,0.316,0.412,0.307,0.24,0.161,8,34,88.2,9.7,2082,88.4,88.73,26,71,69,0.29999999999999716,6.74,111,152,117,149,306,328,298,"0.9","-0.9"
140,"AZ","AZ","2020-09-23",630263,140,100,0.212,0.152,0.28,0.364,0.266,0.212,0.172,7,33,92.6,9.8,2161,87.9,87.14,21,70,70,-0.8000000000000114,6,104,150,112,149,313,335,295,"1.9","-1.9"
140,"BAL","BAL","2020-09-19",631662,140,100,0.257,0.2,0.292,0.457,0.321,0.321,0.248,9,35,89.8,10.4,2126,88.8,88.54,16,59,81,-0.29999999999999716,6.33,107,149,112,146,293,321,297,"1.9","-1.9"
140,"BAL","BAL","2020-07-25",631666,140,100,0.243,0.081,0.32,0.324,0.269,0.291,0.249,9,37,91.8,1.5,2168,88.1,87.98,20,63,77,-0.09999999999999432,6.06,106,155,114,148,278,319,298,"2.6","-2.6"
140,"WSH","WSH","2020-07-28",630866,140,100,0.194,0.167,0.179,0.361,0.257,0.317,0.255,7,36,86.7,16.2,2314,88.7,89.02,11,67,73,0.29999999999999716,6.42,114,152,116,146,309,325,292,"0.5","-0.5"
140,"COL","COL","2020-09-16",631509,140,100,0.194,0.065,0.273,0.258,0.251,0.269,0.196,6,31,85.1,4.5,2340,90.2,89.38,18,62,78,-0.7999999999999972,5.37,113,155,112,146,306,344,302,"2.5","-2.5"
140,"HOU","HOU","2020-09-22",631039,140,100,0.188,0.031,0.286,0.219,0.193,0.256,0.226,6,32,94.4,0,2480,89.2,88.68,13,69,71,-0.5,6.08,117,154,123,152,283,315,294,"3.9","-3.9"
140,"LAD","LAD","2020-09-24",631335,140,100,0.103,0.103,0.167,0.207,0.183,0.218,0.137,3,29,90.1,16.1,2525,91.9,91.81,29,70,70,-0.10000000000000853,6.22,113,167,119,150,301,320,293,"3.7","-3.7"
140,"TB","TB","2020-10-08",635938,140,100,0.324,0.206,0.321,0.529,0.386,0.383,0.27,11,34,85.8,12.6,2120,84.7,84.21,10,60,80,-0.5,6.76,104,147,117,145,306,327,299,"-0.3","0.3"
140,"CHC","CHC","2020-09-16",631619,140,100,0.156,0.125,0.174,0.281,0.241,0.394,0.304,5,32,88.7,8.8,2198,89,89.66,15,61,79,0.7000000000000028,6.58,104,153,107,147,294,329,298,"2.2","-2.2"
140,"OAK","OAK","2020-08-19",631179,140,100,0.2,0,0.286,0.2,0.218,0.226,0.173,6,30,88.7,18.1,2298,89.7,89.13,22,70,70,-0.6000000000000085,6.09,108,148,121,149,300,322,294,"3.6","-3.6"
140,"CHC","CHC","2020-09-09",631616,140,100,0.133,0.1,0.2,0.233,0.204,0.278,0.226,4,30,90.3,1.5,2497,88.1,88.53,21,68,72,0.4000000000000057,6.49,118,161,119,150,292,323,303,"1.7","-1.7"
140,"CLE","CLE","2020-08-05",631570,140,100,0.111,0.037,0.167,0.148,0.218,0.293,0.169,3,27,82,20.2,2352,86.9,87.51,21,52,88,0.5999999999999943,6.59,105,154,117,148,281,313,290,"3.7","-3.7"
140,"MIL","MIL","2020-07-28",631132,140,100,0.273,0.182,0.348,0.455,0.359,0.363,0.273,9,33,81.4,16.7,2334,85.9,79.09,22,69,71,-6.800000000000011,6.58,110,155,113,146,296,308,290,"-3.7","3.7"
140,"HOU","HOU","2020-09-19",631437,140,100,0.138,0.172,0.158,0.31,0.24,0.282,0.231,4,29,88.1,8.3,2400,89.3,88.87,18,58,82,-0.3999999999999915,6.07,115,157,116,153,280,325,298,"2.6","-2.6"
140,"CWS","CWS","2020-09-16",631484,140,100,0.219,0.313,0.167,0.531,0.351,0.417,0.29,7,32,84.9,8.6,2065,90.2,90.55,19,75,65,0.3999999999999915,6.55,110,150,120,151,300,332,307,"-0.4","0.4"
140,"TB","TB","2020-08-12",631648,140,100,0.316,0.079,0.407,0.395,0.308,0.297,0.279,12,38,90.8,5.5,2156,90.8,92.06,26,79,61,1.2999999999999972,6.93,109,155,116,147,281,317,296,"-0.9","0.9"
140,"BAL","BAL","2020-08-29",630906,140,100,0.265,0.029,0.36,0.294,0.293,0.316,0.256,9,34,90,12.8,1997,87.2,85.97,18,63,77,-1.2000000000000028,5.57,107,158,121,147,299,320,293,"-0.9","0.9"
140,"TB","TB","2020-08-05",630972,140,100,0.278,0.222,0.348,0.5,0.356,0.354,0.268,10,36,88,10.1,2118,85.9,86.35,26,80,60,0.5,6.74,103,151,116,147,307,313,290,"-0.5","0.5"
140,"KC","KC","2020-09-26",631385,140,100,0.303,0.03,0.526,0.333,0.302,0.25,0.224,10,33,92.7,14.1,2221,89.2,89.44,28,69,71,0.20000000000000284,6.36,111,155,118,148,300,326,291,"-0.6","0.6"
140,"MIA","MIA","2020-09-21",630440,140,100,0.258,0.097,0.4,0.355,0.301,0.286,0.239,8,31,89.6,8.9,2183,88.6,88.91,29,82,58,0.30000000000001137,6.59,99,149,120,145,313,323,294,"-0.8","0.8"
140,"LAA","LAA","2020-08-29",631369,140,100,0.226,0.194,0.24,0.419,0.329,0.361,0.25,7,31,85.9,18.5,2192,86.5,86.03,19,59,81,-0.5,5.96,118,155,111,148,317,317,298,"1.2","-1.2"
140,"NYY","NYY","2020-08-15",631197,140,100,0.297,0.243,0.3,0.541,0.359,0.383,0.313,11,37,87.5,12.6,2288,88.5,88.33,20,80,60,-0.20000000000000284,6.28,111,153,123,151,292,322,281,"-0.5","0.5"
140,"HOU","HOU","2020-08-22",631079,140,100,0.378,0.514,0.348,0.892,0.535,0.517,0.386,14,37,91.3,12.7,2116,87.2,86.74,18,69,71,-0.5,6,121,150,127,150,297,323,307,"-9.2","9.2"
140,"TEX","TEX","2020-09-21",631376,140,100,0.258,0.161,0.333,0.419,0.353,0.36,0.257,8,31,89.9,14.2,2284,88.5,88.31,16,60,80,-0.20000000000000284,6.18,105,155,113,147,317,309,290,"-4.5","4.5"
140,"MIN","MIN","2020-09-04",631456,140,100,0.2,0.067,0.286,0.267,0.23,0.186,0.138,6,30,83.1,25.4,2408,83.9,83.94,23,66,74,0,6.32,106,151,116,147,298,326,295,"2.2","-2.2"
140,"TB","TB","2020-09-15",630936,140,100,0.219,0.031,0.292,0.25,0.247,0.254,0.202,7,32,83.7,8,2133,83.9,83.85,16,68,72,-0.10000000000000853,6.79,109,156,130,147,304,316,300,"3.3","-3.3"
140,"CIN","CIN","2020-09-14",631590,140,100,0.286,0.25,0.4,0.536,0.389,0.351,0.242,8,28,87.7,20.3,2170,91,91.42,23,64,76,0.4000000000000057,6.42,107,158,124,147,287,316,295,"-1.2","1.2"
140,"COL","COL","2020-08-01",631540,140,100,0.103,0.138,0.111,0.241,0.194,0.249,0.169,3,29,91.8,15.2,2175,88.6,89.66,16,57,83,1.1000000000000085,6.46,112,153,116,146,308,328,306,"3.4","-3.4"
140,"BAL","BAL","2020-09-14",631677,140,100,0.167,0.1,0.167,0.267,0.258,0.385,0.294,5,30,94.9,13.2,2187,89.8,89.79,10,59,81,0,6.46,113,155,125,148,302,323,290,"3.5","-3.5"
140,"SF","SF","2020-08-17",631365,140,100,0.343,0.257,0.417,0.6,0.401,0.354,0.287,12,35,90.4,22.1,2167,86.1,85.38,18,64,76,-0.6999999999999886,5.93,105,153,114,148,298,324,296,"-2.7","2.7"
140,"CWS","CWS","2020-08-20",631498,140,100,0.156,0.031,0.294,0.188,0.166,0.19,0.156,5,32,83.4,-0.1,2023,90.2,91.34,26,71,69,1.0999999999999943,6.88,112,153,119,150,298,324,301,"4.2","-4.2"
140,"NYM","NYM","2020-09-23",631218,140,100,0.297,0.378,0.304,0.676,0.415,0.355,0.276,11,37,83.7,9.7,2123,91.7,92.18,17,65,75,0.5,6.55,113,148,124,142,295,329,302,"-4.1","4.1"
139,"MIL","MIL","2020-08-30",631278,139,100,0.212,0.182,0.25,0.394,0.291,0.337,0.253,7,33,84.3,8.4,2432,90.6,90.84,30,72,67,0.20000000000000284,6.41,111,152,122,159,294,324,295,"-0.5","0.5"
139,"STL","STL","2020-09-23",631380,139,100,0.378,0.486,0.4,0.865,0.523,0.455,0.312,14,37,90.7,9.8,2119,89,88.23,11,67,72,-0.7999999999999972,5.67,108,144,112,144,308,329,306,"-8.1","8.1"
139,"KC","KC","2020-09-25",631383,139,100,0.25,0.031,0.308,0.281,0.239,0.309,0.31,8,32,87.5,5.8,2418,88.3,88.26,13,57,82,0,6,108,156,117,148,305,337,296,"2.8","-2.8"
139,"MIL","MIL","2020-10-01",635876,139,100,0.207,0.034,0.353,0.241,0.212,0.163,0.142,6,29,85.3,16.4,2343,91.7,92.09,18,62,77,0.3999999999999915,6.49,112,154,127,162,307,320,298,"1.5","-1.5"
139,"LAA","LAA","2020-07-25",631181,139,100,0.188,0.031,0.25,0.219,0.208,0.238,0.209,6,32,84.4,24.2,2299,87.1,86.85,18,67,72,-0.29999999999999716,6.14,112,149,123,144,302,330,299,"3.6","-3.6"
139,"PIT","PIT","2020-07-24",630989,139,100,0.29,0.355,0.316,0.645,0.412,0.288,0.208,9,31,83.7,11,2408,86.9,86.53,19,58,81,-0.4000000000000057,6.15,105,149,114,147,300,319,300,"-0.7","0.7"
139,"OAK","OAK","2020-08-09",631178,139,100,0.194,0.161,0.25,0.355,0.271,0.282,0.219,6,31,88.5,10.9,2304,91.2,90.71,21,65,74,-0.5,6.1,109,151,124,151,298,329,297,"2.3","-2.3"
139,"WSH","WSH","2020-07-30",630917,139,100,0.306,0.306,0.286,0.611,0.398,0.411,0.304,11,36,92.3,15.9,2086,89.4,89.86,11,70,69,0.5,6.4,108,151,123,143,311,325,292,"0.5","-0.5"
139,"PIT","PIT","2020-09-04",631113,139,100,0.296,0.148,0.368,0.444,0.354,0.318,0.251,8,27,86,19,2253,87.1,88.37,13,51,88,1.3000000000000114,6.96,105,155,124,147,315,334,297,"0.4","-0.4"
139,"BAL","BAL","2020-08-04",630575,139,100,0.182,0.212,0.16,0.394,0.264,0.273,0.201,6,33,86.3,14.6,2268,87.6,87.26,12,65,74,-0.29999999999999716,6.22,107,154,114,147,301,319,291,"0.2","-0.2"
139,"DET","DET","2020-09-27",631386,139,100,0.172,0.241,0.167,0.414,0.27,0.3,0.195,5,29,83.5,14.1,2185,88.6,88.3,21,78,61,-0.29999999999999716,6.05,111,153,115,149,310,325,284,"1.8","-1.8"
139,"CHC","CHC","2020-09-15",631618,139,100,0.314,0.229,0.385,0.543,0.386,0.333,0.273,11,35,84.8,2.9,2527,87.7,88.3,13,69,70,0.5999999999999943,6.58,110,160,110,149,298,330,303,"0.9","-0.9"
139,"LAA","LAA","2020-08-11",631396,139,100,0.161,0.032,0.278,0.194,0.203,0.222,0.152,5,31,87.6,11.9,2239,85.9,85.22,24,64,75,-0.7000000000000028,5.81,112,149,113,149,316,326,291,"4.7","-4.7"
139,"MIA","MIA","2020-08-06",631340,139,100,0.278,0.472,0.222,0.75,0.42,0.424,0.305,10,36,93.5,19.3,2292,86.8,86.74,9,66,73,-0.09999999999999432,6.34,108,154,111,148,299,319,277,"-2.1","2.1"
139,"LAD","LAD","2020-10-25",635887,139,100,0.226,0.065,0.333,0.29,0.263,0.22,0.173,7,31,85.5,12.8,2545,90.2,90.15,20,75,64,0,6.33,104,159,113,149,300,328,292,"2.8","-2.8"
139,"DET","DET","2020-08-26",631455,139,100,0.324,0.147,0.323,0.471,0.358,0.474,0.376,11,34,96.9,8.9,2215,91.7,91.89,9,66,73,0.20000000000000284,6.31,111,151,119,149,302,331,278,"-0.3","0.3"
139,"LAD","LAD","2020-09-23",631334,139,100,0.188,0.156,0.2,0.344,0.256,0.303,0.216,6,32,87,24.1,2558,89.8,89.07,22,69,70,-0.7000000000000028,5.68,115,162,118,149,301,318,291,"0.5","-0.5"
139,"COL","COL","2020-08-06",631545,139,100,0.324,0.147,0.345,0.471,0.368,0.326,0.289,11,34,84.2,1.4,2153,88,89.2,11,65,74,1.2000000000000028,6.51,109,153,121,148,310,333,308,"-0.6","0.6"
139,"AZ","AZ","2020-08-14",630115,139,100,0.176,0.059,0.24,0.235,0.192,0.249,0.23,6,34,88.9,9.6,2305,89.4,89.28,14,61,78,-0.10000000000000853,6.48,111,153,112,151,315,341,306,"4.4","-4.4"
139,"LAD","LAD","2020-09-14",631061,139,100,0.286,0.257,0.348,0.543,0.345,0.281,0.228,10,35,83.5,10.1,2451,89.3,89.1,25,79,60,-0.20000000000000284,6.24,111,152,111,145,292,320,290,"-3.3","3.3"
139,"PIT","PIT","2020-09-21",631087,139,100,0.235,0.088,0.348,0.324,0.277,0.251,0.212,8,34,84.3,2.5,2375,89,88.59,26,68,71,-0.4000000000000057,6.11,113,156,121,152,295,313,295,"0.3","-0.3"
139,"HOU","HOU","2020-08-14",631448,139,100,0.207,0.034,0.286,0.241,0.262,0.273,0.185,6,29,91,7.4,2352,88.3,87.65,17,58,81,-0.7000000000000028,5.95,114,153,122,151,284,317,298,"3.5","-3.5"
139,"SD","SD","2020-08-08",631074,139,100,0.161,0.226,0.143,0.387,0.26,0.357,0.258,5,31,93.1,15.8,2112,90,90.26,20,66,73,0.29999999999999716,6.68,115,150,145,146,294,332,312,"2","-2"
139,"CIN","CIN","2020-08-08",631296,139,100,0.138,0.034,0.211,0.172,0.148,0.198,0.19,4,29,88.6,14.2,2146,90,90.3,21,59,80,0.29999999999999716,6.47,120,156,124,152,293,318,292,"3.8","-3.8"
